1546113,Universität für Musik und darstellende Kunst Wien
1546266,Webster University Vienna
1546291,Universität Wien Hauptgebäude
1546148,Universität für Bodenkultur Wien
1546137,Medizinische Universität Wien
1546202,Technische Universität Wien
1545931,Wirtschaftsuniversität Wien
1546123,Universität für angewandte Kunst
1546253,Campus der Universität Wien
1546292,Universitätssportzentrum Wien
